time,level,setpoint,inflow,error
407.0,50.031803602961865,50.0,0.4722877276419422,-0.03180360296186535
408.0,50.0816870410165,50.0,0.46252453472856303,-0.08168704101650093
409.0,50.042400226740945,50.0,0.47006372423780934,-0.0424002267409449
410.0,50.06596671760093,50.0,0.4632450755430153,-0.06596671760092931
411.0,50.108249435584696,50.0,0.4559160036767555,-0.10824943558469613
412.0,50.08916225090998,50.0,0.45910997225895195,-0.08916225090997898
413.0,50.08397295563771,50.0,0.4572545482033018,-0.08397295563771223
414.0,50.07257303297023,50.0,0.4572536111804057,-0.07257303297023299
415.0,50.11563155667056,50.0,0.4479122053585719,-0.11563155667055725
416.0,49.98848285897987,50.0,0.4693677790175936,0.011517141020128463
417.0,49.94079638088462,50.0,0.47134738822965455,0.059203619115379524
418.0,49.81310936878966,50.0,0.49185392876334266,0.1868906312103391
419.0,49.78260566869022,50.0,0.4943930197997059,0.2173943313097766
420.0,49.76489738751638,50.0,0.5002261292204834,0.2351026124836224
421.0,49.798164113555075,50.0,0.498387423984885,0.20183588644492545
422.0,49.821131558520726,50.0,0.5001830123715576,0.17886844147927405
423.0,49.83038869773901,50.0,0.5033350397823173,0.1696113022609893
424.0,49.858912859917524,50.0,0.502341015218104,0.14108714008247603
425.0,49.79003990179798,50.0,0.5182973690090013,0.20996009820201778
426.0,49.8389773351711,50.0,0.5107335593936343,0.1610226648288986
427.0,50.00393486613322,50.0,0.4883581040953079,-0.003934866133221249
428.0,49.977221607968275,50.0,0.5010685372087903,0.022778392031725048
429.0,49.9313767180955,50.0,0.5079820734195493,0.06862328190450029
430.0,49.98884262025452,50.0,0.4972930911969665,0.011157379745476703
431.0,49.9885386311429,50.0,0.5004412120488029,0.011461368857098364
432.0,50.02270957651327,50.0,0.4948461792574009,-0.022709576513271656
433.0,50.11027479140252,50.0,0.48121444846448225,-0.11027479140251728
434.0,50.0690940183393,50.0,0.49038794480164116,-0.06909401833929962
435.0,50.10682433941598,50.0,0.4805328711986587,-0.10682433941597935
436.0,50.07678459594835,50.0,0.4853896568536707,-0.07678459594834663
437.0,50.00503738435937,50.0,0.49454900373144833,-0.005037384359368957
438.0,50.075632007999,50.0,0.4788598094460752,-0.07563200799899761
439.0,49.97423421400587,50.0,0.4981145254469087,0.025765785994131818
440.0,49.97069158241439,50.0,0.49416219883768625,0.02930841758561087
441.0,49.93463798030044,50.0,0.5007003479691965,0.06536201969956323
442.0,49.891100507456734,50.0,0.5076062786409196,0.10889949254326581
443.0,49.89883575136841,50.0,0.506292403384615,0.10116424863159068
444.0,49.838286532111276,50.0,0.5189958178265431,0.16171346788872398
445.0,49.91677124259361,50.0,0.5058602254394639,0.08322875740638835
446.0,49.82290859118311,50.0,0.527405686851494,0.17709140881689223
447.0,49.84969724308346,50.0,0.5217003116342467,0.15030275691653827
448.0,49.88053487028506,50.0,0.5208034027433233,0.11946512971493917
449.0,49.9224181551205,50.0,0.5176144282756767,0.07758184487949649
450.0,50.007368616547055,50.0,0.5068186509725251,-0.007368616547054785
451.0,50.03885619367368,50.0,0.5055659136013851,-0.03885619367368065
452.0,49.96921819710502,50.0,0.5182016280009148,0.030781802894978227
453.0,50.055234075553436,50.0,0.500712664894151,-0.05523407555343596
454.0,50.08633305858004,50.0,0.49862195019098066,-0.08633305858003837
455.0,50.09495577982505,50.0,0.4969843755590581,-0.09495577982504955
456.0,50.16053990848763,50.0,0.4843670941521693,-0.16053990848762822
457.0,50.11409121513032,50.0,0.4923317802862876,-0.11409121513032261
458.0,50.11585121091256,50.0,0.48742832203283554,-0.11585121091255957
459.0,50.20108413054909,50.0,0.47070970126548584,-0.20108413054909136
460.0,50.09217044986384,50.0,0.48946499035282276,-0.09217044986384337
461.0,50.08007714360678,50.0,0.48423175938498436,-0.08007714360677909
462.0,50.085484178208645,50.0,0.48110635531767837,-0.08548417820864529
463.0,50.05074089785814,50.0,0.4855733811431845,-0.050740897858140954
464.0,49.97335845626084,50.0,0.49597641424003763,0.026641543739160056
465.0,49.931215102521406,50.0,0.4998044931706595,0.06878489747859362
466.0,49.95154718251281,50.0,0.4956165698347208,0.04845281748718833
467.0,49.87712381623265,50.0,0.5102542024516629,0.1228761837673531
468.0,49.959875398693576,50.0,0.4949227887946437,0.04012460130642381
469.0,49.95844446747218,50.0,0.5001061182514566,0.0415555325278234
470.0,49.97775137868618,50.0,0.49758350743456264,0.022248621313821104
471.0,49.869581471964004,50.0,0.517382709564309,0.13041852803599596
472.0,49.95658140970441,50.0,0.49979259537305065,0.04341859029558748
473.0,50.0325697076455,50.0,0.4920929534159979,-0.032569707645500046
474.0,50.07991342880231,50.0,0.4871925415634851,-0.0799134288023069
475.0,50.11121679199881,50.0,0.48263988730187435,-0.11121679199880674
476.0,50.055071280813834,50.0,0.49152545652316854,-0.05507128081383428
477.0,50.025203043540245,50.0,0.4926943556841535,-0.025203043540244607
478.0,49.96295417879773,50.0,0.5012791899558965,0.037045821202269735
479.0,49.92681259973249,50.0,0.5050517315839065,0.07318740026750703
480.0,50.03135422701387,50.0,0.48693632399816056,-0.03135422701387114
481.0,50.090476336173495,50.0,0.481485562264816,-0.09047633617349504
482.0,50.11965680303596,50.0,0.47767146163270846,-0.1196568030359586
483.0,50.141988640961095,50.0,0.4729409364678392,-0.1419886409610953
484.0,50.12763563114141,50.0,0.4736577672142208,-0.12763563114140908
485.0,50.12685733311306,50.0,0.47051971476522797,-0.12685733311305825
486.0,50.153099428950185,50.0,0.46348249690923776,-0.1530994289501848
487.0,50.09737572134265,50.0,0.47120564341537113,-0.09737572134265093
488.0,50.087586320582616,50.0,0.46813614173734724,-0.0875863205826164
489.0,50.087032096174006,50.0,0.46598916343715696,-0.08703209617400631
490.0,49.932781065273424,50.0,0.4904434855463452,0.0672189347265757
491.0,49.84684277712174,50.0,0.4986848216816334,0.1531572228782565
492.0,49.862438429391496,50.0,0.49479979084575665,0.13756157060850427
493.0,49.91668444287073,50.0,0.48910898257994406,0.08331555712926786
494.0,49.82320494604623,50.0,0.5093791088566563,0.17679505395376793
495.0,49.88522791096382,50.0,0.4976971310585166,0.11477208903617964
496.0,49.86002836629667,50.0,0.5073776436785358,0.13997163370333254
497.0,49.89532140587259,50.0,0.5029172823913373,0.10467859412740665
498.0,50.013166802831286,50.0,0.486741788769704,-0.013166802831285906
499.0,50.00955075168398,50.0,0.4929854512560546,-0.009550751683981673
500.0,49.963329322291386,50.0,0.500471276661751,0.03667067770861365
501.0,49.92497748260026,50.0,0.5054134314937846,0.07502251739973786
502.0,49.90101990344478,50.0,0.5090690783136556,0.09898009655522344
503.0,49.907205456238664,50.0,0.508799257312025,0.092794543761336
504.0,49.868846518484695,50.0,0.5174854452451207,0.13115348151530526
505.0,49.852497340570345,50.0,0.5209699282331679,0.14750265942965513
506.0,49.9356510843515,50.0,0.5089663860832476,0.06434891564850176
507.0,49.86573165018813,50.0,0.5262973553930477,0.13426834981186886
508.0,49.88925211844017,50.0,0.5214882710782702,0.11074788155983128
509.0,49.92750973124693,50.0,0.5183754579449196,0.07249026875307152
510.0,49.884641795011795,50.0,0.5290256931202917,0.1153582049882047
511.0,49.83255441306722,50.0,0.5380443153388766,0.16744558693277867
512.0,49.84320310568656,50.0,0.5369785802350155,0.15679689431343746
513.0,49.893169491336096,50.0,0.5321526671918307,0.10683050866390431
514.0,49.952116044313094,50.0,0.5267666826414958,0.04788395568690618
515.0,49.95396641128032,50.0,0.5303571270196554,0.04603358871968055
516.0,50.03559843450012,50.0,0.5174928731950437,-0.03559843450012323
517.0,50.09670628448058,50.0,0.5104741711693533,-0.09670628448058238
518.0,50.12566834538605,50.0,0.5066718876248346,-0.1256683453860532
519.0,50.108302163432356,50.0,0.5085588746945157,-0.10830216343235577
520.0,50.100477630178545,50.0,0.5068546929813315,-0.1004776301785455
521.0,50.084193022720264,50.0,0.5072222969829779,-0.08419302272026385
522.0,50.021216616391314,50.0,0.51543019523158,-0.02121661639131389
523.0,50.0339118604821,50.0,0.5096988510918726,-0.0339118604820996
524.0,50.00452855118637,50.0,0.5146505386670444,-0.00452855118636819
525.0,50.04957207912819,50.0,0.5054334024284207,-0.04957207912818973
526.0,50.05460647988572,50.0,0.5058382891141677,-0.054606479885720205
527.0,50.05044635422878,50.0,0.5057051009160094,-0.0504463542287823
528.0,50.02912142319007,50.0,0.5081134058251681,-0.029121423190069606
529.0,50.06707373494741,50.0,0.5000128378106836,-0.06707373494740665
530.0,50.147312988498726,50.0,0.4869283055958781,-0.14731298849872587
531.0,50.04859063520209,50.0,0.5047768085638977,-0.04859063520208906
532.0,50.09789522366453,50.0,0.49048709815640923,-0.09789522366452985
533.0,50.0653587601169,50.0,0.4965256219093376,-0.06535876011690078
534.0,50.07561808973317,50.0,0.49184753749485266,-0.07561808973316886
535.0,50.03644638719441,50.0,0.4975073316125917,-0.036446387194409624
536.0,50.02679670737008,50.0,0.4964602643119014,-0.026796707370081663
537.0,50.01338148110998,50.0,0.4977224346375004,-0.013381481109981053
538.0,50.02350206193791,50.0,0.4950635449615476,-0.023502061937911378
539.0,49.975672044639715,50.0,0.5032306357048791,0.024327955360284648
540.0,49.97800095979832,50.0,0.5009297783702119,0.021999040201677644
541.0,50.00618929428965,50.0,0.49669418806865046,-0.006189294289647762
542.0,49.94365469541195,50.0,0.5086107007166323,0.056345304588049316
543.0,50.01461113999651,50.0,0.4945482812851332,-0.014611139996510758
544.0,49.93373344533767,50.0,0.5115530888064335,0.06626655466232734
545.0,49.932973870108924,50.0,0.5089636629556253,0.06702612989107593
546.0,49.8110746832193,50.0,0.530989068563245,0.18892531678069702
547.0,49.92101250365496,50.0,0.5099831860803167,0.07898749634504298
548.0,49.93365112457632,50.0,0.5149112614723683,0.06634887542367807
549.0,50.05264533436557,50.0,0.4966411543627376,-0.05264533436557173
550.0,50.06813893676592,50.0,0.4989040457568297,-0.06813893676591931
551.0,50.0282665973252,50.0,0.505094244846451,-0.028266597325199427
552.0,49.99740535027805,50.0,0.5077817079259264,0.002594649721949338
553.0,49.96154013705326,50.0,0.5123876248162219,0.038459862946737644
554.0,49.95012141018075,50.0,0.5133047449822444,0.04987858981925086
555.0,49.94024228326338,50.0,0.5154108320109564,0.05975771673661967
556.0,49.908464863065205,50.0,0.5215141914335102,0.09153513693479454
557.0,49.93528989402049,50.0,0.5171957678998985,0.06471010597950766
558.0,49.931331132654265,50.0,0.5205042109995117,0.06866886734573541
559.0,49.974215470309524,50.0,0.5143893128767209,0.025784529690476177
560.0,50.00035336784377,50.0,0.5126057777724713,-0.00035336784377193453
561.0,49.99802043204984,50.0,0.5143022043772765,0.001979567950158412
562.0,49.90875096550506,50.0,0.5294009582591965,0.09124903449494326
563.0,49.928691259139825,50.0,0.5233726157039456,0.07130874086017513
564.0,49.96468176852429,50.0,0.5196774186075289,0.035318231475713446
565.0,49.88349995099627,50.0,0.5359842176860297,0.1165000490037329
566.0,49.991933162357086,50.0,0.5158214818583642,0.008066837642914493
567.0,50.056706677485536,50.0,0.5103929816074267,-0.05670667748553626
568.0,50.17247494281805,50.0,0.4928169187076114,-0.17247494281804876
569.0,50.18317268373999,50.0,0.49333721716114615,-0.18317268373998985
570.0,50.17881896181393,50.0,0.49094878325987334,-0.1788189618139313
571.0,50.079200968892245,50.0,0.5040897767239785,-0.07920096889224482
572.0,50.03788679000186,50.0,0.5045482681114141,-0.037886790001863346
573.0,50.05795867233271,50.0,0.49831260337061384,-0.05795867233270968
574.0,50.0758501351931,50.0,0.49511547535423556,-0.07585013519310024
575.0,50.12206109128738,50.0,0.4866371832573658,-0.12206109128737808
576.0,50.18731433894695,50.0,0.4754134571342054,-0.1873143389469476
577.0,50.13590807068642,50.0,0.4836688983425348,-0.13590807068641908
578.0,50.12749739621357,50.0,0.47981023817616425,-0.12749739621357037
579.0,50.10261935223551,50.0,0.4810690240045211,-0.10261935223550722
580.0,50.120721270781395,50.0,0.4746954086081069,-0.12072127078139516
581.0,50.12666499706589,50.0,0.47217564565140974,-0.12666499706588752
582.0,50.11747493324959,50.0,0.4715018428730872,-0.11747493324958924
583.0,50.035059264883444,50.0,0.4827035046395253,-0.035059264883443575
584.0,50.04355709929831,50.0,0.47643690407302164,-0.04355709929831164
585.0,50.05376267493106,50.0,0.474255705950232,-0.053762674931057575
586.0,50.01246912080465,50.0,0.4807106354347369,-0.012469120804652789
587.0,49.91626091398775,50.0,0.4947519704711973,0.08373908601225111
588.0,49.96796180850731,50.0,0.4828271897822714,0.032038191492688384
589.0,49.93548118824037,50.0,0.491574703783484,0.06451881175963337
590.0,49.82638165528731,50.0,0.5097879696073497,0.17361834471269333
591.0,49.81550310640063,50.0,0.509654713164686,0.18449689359937338
592.0,49.74273206112701,50.0,0.5251718012888548,0.2572679388729924
593.0,49.83587922826781,50.0,0.5108435893886979,0.1641207717321933
594.0,49.830076304484194,50.0,0.5197698602235958,0.16992369551580566
595.0,49.80745503430901,50.0,0.5267238038745129,0.1925449656909919
596.0,49.850587575336725,50.0,0.5221111077048616,0.1494124246632751
597.0,49.964293903118815,50.0,0.5079259075265576,0.03570609688118509
598.0,49.94880363500964,50.0,0.5169586914318456,0.05119636499036062
599.0,49.971252101399806,50.0,0.5133918660398659,0.028747898600194333
600.0,49.927272567184325,50.0,0.5225657681480099,0.07272743281567529
601.0,49.95915712367803,50.0,0.5164009654896189,0.04084287632196748
602.0,49.98901837580462,50.0,0.513735637979224,0.010981624195380846
603.0,50.04072779343125,50.0,0.5066577320729333,-0.04072779343125177
604.0,50.024076897275926,50.0,0.5112592994320454,-0.024076897275925546
605.0,50.04921876717756,50.0,0.5056710987954833,-0.0492187671775568
606.0,50.07231180650219,50.0,0.5020180002618256,-0.07231180650219216
607.0,50.14956018123565,50.0,0.48859419239332585,-0.14956018123564974
608.0,50.11015350075036,50.0,0.49616454318778536,-0.11015350075035713
609.0,50.034158611265525,50.0,0.5049102703609352,-0.034158611265524996
610.0,49.9689983787171,50.0,0.5115045931946147,0.031001621282896963
611.0,49.976746920715605,50.0,0.5075493618531062,0.023253079284394573
612.0,49.978422156555254,50.0,0.5081170604459789,0.02157784344474578
613.0,49.99425206433819,50.0,0.505941294783757,0.005747935661808867
614.0,49.942317204561355,50.0,0.5156766750482021,0.05768279543864452
615.0,49.97307786443752,50.0,0.5090042757891851,0.026922135562479355
616.0,49.97502633028649,50.0,0.5107495122999183,0.02497366971351056
617.0,49.98883760690735,50.0,0.5089984919610901,0.011162393092646994
618.0,49.927838385244485,50.0,0.5202821713366738,0.0721616147555153
619.0,49.817628439372186,50.0,0.5374111333469316,0.18237156062781423
620.0,49.853107849519226,50.0,0.529516567540876,0.14689215048077386
621.0,49.9745997668282,50.0,0.5135747551153181,0.02540023317180129
622.0,49.9520544201154,50.0,0.5239900645853782,0.04794557988459758
623.0,49.96244622411314,50.0,0.5220551021678155,0.03755377588686315
624.0,49.98818475734641,50.0,0.518950217235783,0.011815242653590019
625.0,49.973911786715824,50.0,0.5228998537577181,0.026088213284175765
626.0,49.97501521653138,50.0,0.5225203864232274,0.024984783468617877
627.0,49.98727942401378,50.0,0.5209903383113705,0.012720575986222116
628.0,50.13433612788654,50.0,0.49685832054684487,-0.1343361278865416
629.0,50.18566704320934,50.0,0.49279817757787614,-0.18566704320934235
630.0,50.20285494326707,50.0,0.4887294394700155,-0.2028549432670701
631.0,50.152572739094985,50.0,0.4940797103168149,-0.15257273909498537
632.0,50.18249141219215,50.0,0.48342797089979306,-0.18249141219214948
633.0,50.15102153485405,50.0,0.4866239554582848,-0.15102153485405267
634.0,50.131524764177094,50.0,0.48534448190938184,-0.1315247641770938
635.0,50.04703043852231,50.0,0.49610318345330473,-0.047030438522313034
636.0,50.02390874029093,50.0,0.494868547099455,-0.02390874029092771
637.0,50.09749954555793,50.0,0.4807238504866767,-0.09749954555793039
638.0,50.06357113575488,50.0,0.48822122950538727,-0.06357113575487716
639.0,50.081310188524746,50.0,0.4822377473292593,-0.08131018852474625
640.0,50.0856695448199,50.0,0.48075740562708164,-0.08566954481990052
641.0,50.01691245402733,50.0,0.49095068798017877,-0.01691245402732733
642.0,49.975783796153365,50.0,0.49416645619857713,0.0242162038466347
643.0,50.1155957090461,50.0,0.4688263221900473,-0.11559570904609728
644.0,50.06148847068487,50.0,0.48270323417517036,-0.06148847068487129
645.0,49.98584126485396,50.0,0.4916281278346666,0.014158735146040158
646.0,49.955940307796475,50.0,0.49321210494581424,0.04405969220352546
647.0,49.89869664845485,50.0,0.5023296730250865,0.10130335154514825
648.0,49.94242800023053,50.0,0.49405922728704327,0.057571999769471915
649.0,49.997612138389975,50.0,0.4880159313841105,0.0023878616100247996
650.0,50.070280134646985,50.0,0.4784693361605916,-0.07028013464698546
651.0,50.15115721441072,50.0,0.466948029720667,-0.15115721441072338
652.0,50.14144608000614,50.0,0.4696196322694185,-0.14144608000614056
653.0,50.24591446172104,50.0,0.44854552905753314,-0.2459144617210427
654.0,50.2408489812395,50.0,0.44971179059071936,-0.24084898123950182
655.0,50.1714268507341,50.0,0.4564432991277705,-0.17142685073410036
656.0,50.186349072593124,50.0,0.4470068778717844,-0.18634907259312428
657.0,50.16403534396381,50.0,0.44781934137985646,-0.16403534396381048
658.0,50.01931201706582,50.0,0.46802591364177265,-0.019312017065821863
659.0,49.948732976699546,50.0,0.4724019438178237,0.051267023300454184
660.0,49.90751975314016,50.0,0.47690458027061505,0.09248024685984291
661.0,49.96534647846427,50.0,0.46686298072474336,0.03465352153573065
662.0,49.898718324516956,50.0,0.48177417359270686,0.1012816754830439
663.0,49.94416427426337,50.0,0.4727425879481114,0.055835725736628206
664.0,49.817047556165214,50.0,0.4977414420268516,0.18295244383478604
665.0,49.82890506293593,50.0,0.49302887884761754,0.17109493706406909
666.0,49.80471862958228,50.0,0.501155346597555,0.19528137041771743
667.0,49.76658564297394,50.0,0.5103342600616445,0.2334143570260565
668.0,49.70802544403245,50.0,0.5230511316918025,0.29197455596754907
669.0,49.75227896290176,50.0,0.5184395146562959,0.24772103709823767
670.0,49.731363652107476,50.0,0.529162214176755,0.26863634789252444
671.0,49.73054145866237,50.0,0.5336289484805585,0.26945854133762737
672.0,49.81971589182249,50.0,0.523817355997836,0.18028410817750995
673.0,49.748034395797454,50.0,0.5440676141436482,0.251965604202546
674.0,49.74762382895443,50.0,0.5455926477897612,0.25237617104556875
675.0,49.83257335747545,50.0,0.5361782230199489,0.16742664252455342
676.0,49.88842445566329,50.0,0.5342795456045571,0.11157554433670924
677.0,49.93789629082885,50.0,0.530893399422538,0.06210370917114716
678.0,50.083331055864086,50.0,0.5098851553082494,-0.08333105586408607
679.0,50.05110487745718,50.0,0.5209687227719039,-0.05110487745717762
680.0,50.013176911305116,50.0,0.5247830705482652,-0.013176911305116334
681.0,49.963924216773044,50.0,0.5309960920850121,0.03607578322695559
682.0,50.013558070563896,50.0,0.5208172178785029,-0.013558070563895797
683.0,49.98124729051718,50.0,0.528520581764709,0.018752709482818375
684.0,50.02795752580232,50.0,0.5193393569535558,-0.02795752580232147
685.0,50.09149644308637,50.0,0.510314102263478,-0.0914964430863705
686.0,50.12292811864248,50.0,0.506317734421415,-0.1229281186424771
687.0,50.13954674912941,50.0,0.5026055886435924,-0.13954674912940845
688.0,50.22580753617123,50.0,0.48598125138824094,-0.2258075361712315
689.0,50.2092573608425,50.0,0.4885916698227918,-0.2092573608424999
690.0,50.29813068327103,50.0,0.46847054902665464,-0.2981306832710331
691.0,50.37522053443509,50.0,0.45384632678477144,-0.37522053443508696
692.0,50.30263191074499,50.0,0.4625364746815885,-0.3026319107449922
693.0,50.317029650334476,50.0,0.45040678955197166,-0.31702965033447583
694.0,50.270819631209335,50.0,0.45264178677603034,-0.27081963120933494
695.0,50.29054129613828,50.0,0.441562210157666,-0.2905412961382794
696.0,50.26134106886796,50.0,0.4417015061173025,-0.2613410688679565
697.0,50.17311590996338,50.0,0.4500129503902055,-0.17311590996337856
698.0,50.14096074009403,50.0,0.4476057531234982,-0.14096074009403026
699.0,50.07887322010745,50.0,0.4537336582258694,-0.07887322010744668
700.0,50.079458029538834,50.0,0.4489524002210554,-0.0794580295388343
701.0,49.980430840125884,50.0,0.4642271023020497,0.019569159874116338
702.0,49.90683619611133,50.0,0.4721782155113589,0.09316380388867174
703.0,49.9235842678195,50.0,0.4675145871980155,0.07641573218050013
704.0,49.905557576284195,50.0,0.4729448429880358,0.09444242371580458
705.0,49.843116534808615,50.0,0.4845473339364353,0.15688346519138463
706.0,49.88695889883288,50.0,0.47710974928235894,0.11304110116711996
707.0,49.89308972336821,50.0,0.48052044933590793,0.10691027663178687
708.0,49.81476990082335,50.0,0.49627956592793704,0.1852300991766498
709.0,49.70619721989329,50.0,0.5145255325423369,0.29380278010670935
710.0,49.67082269245106,50.0,0.5209866237631472,0.3291773075489388
711.0,49.717029710658686,50.0,0.5179462504467184,0.2829702893413142
712.0,49.65882290276675,50.0,0.5358111644855548,0.34117709723324907
713.0,49.713284050854355,50.0,0.5304659708607303,0.2867159491456448
714.0,49.749104674054436,50.0,0.5328338413040097,0.25089532594556374
715.0,49.820437445932114,50.0,0.5275162077637197,0.17956255406788557
716.0,49.85326148598468,50.0,0.5290940106300248,0.14673851401531834
717.0,49.99080735359331,50.0,0.5102871854194925,0.00919264640668871
718.0,49.97286690842684,50.0,0.5203982074063583,0.02713309157316246
719.0,49.98707966274678,50.0,0.5176276787451077,0.012920337253220282
720.0,50.029270121226745,50.0,0.5114243452645753,-0.02927012122674455
721.0,50.12408593881169,50.0,0.496829776774598,-0.12408593881168883
722.0,50.11827972083749,50.0,0.5000759059332249,-0.11827972083749216
723.0,50.08675880420978,50.0,0.5027785564444764,-0.08675880420977933
724.0,50.14962444964053,50.0,0.4887801748056681,-0.1496244496405268
725.0,50.15447312327767,50.0,0.48810669356608094,-0.15447312327766838
726.0,50.22130962815443,50.0,0.4738974589533352,-0.22130962815442956
727.0,50.1877164801938,50.0,0.4785239267873918,-0.18771648019379938
728.0,50.16508746303909,50.0,0.47693687270178436,-0.16508746303909305
729.0,50.15175179784749,50.0,0.47477073566584,-0.1517517978474885
730.0,50.08077147660173,50.0,0.4831355710610885,-0.08077147660173267
731.0,50.02817374629367,50.0,0.48691273961913706,-0.028173746293667534
732.0,50.01198543951567,50.0,0.48647139033012016,-0.011985439515669327
733.0,49.99869472555242,50.0,0.4876816875746596,0.0013052744475814393
734.0,49.90456391514975,50.0,0.5030454951339021,0.0954360848502489
735.0,49.81959584513583,50.0,0.5146922482131404,0.1804041548641706
736.0,49.83616123497785,50.0,0.5112358115365839,0.1638387650221489
737.0,49.89630461297148,50.0,0.5051164820702116,0.1036953870285231
738.0,49.83886170684324,50.0,0.5199628527522638,0.16113829315676043
739.0,49.922813573973045,50.0,0.5060416558969202,0.07718642602695525
740.0,49.94294256842961,50.0,0.5083610487163339,0.057057431570392225
741.0,49.97972351815298,50.0,0.5042558856175967,0.020276481847020023
742.0,49.96421988105629,50.0,0.5091360810471434,0.03578011894371258
743.0,49.999237585663415,50.0,0.5031234917879712,0.0007624143365845271
744.0,50.175625635967435,50.0,0.4749036567533759,-0.1756256359674353
745.0,50.103959215096694,50.0,0.4923938380972543,-0.10395921509669392
746.0,49.92628041535928,50.0,0.5169367287071438,0.07371958464072037
747.0,50.00783205159062,50.0,0.4956634022537598,-0.007832051590618505
748.0,50.036762190928414,50.0,0.49466621934608923,-0.03676219092841393
749.0,50.0713835869468,50.0,0.4894918451712848,-0.07138358694680136
750.0,49.941196482963925,50.0,0.5119270509103572,0.05880351703607545
751.0,49.980338938494974,50.0,0.49993954861165646,0.01966106150502611
752.0,50.11019053041812,50.0,0.48021512199137417,-0.11019053041812299
753.0,50.087396019031175,50.0,0.4883789579149503,-0.08739601903117489
754.0,50.127580885029936,50.0,0.4786598847451901,-0.1275808850299356
755.0,50.2025842560156,50.0,0.4653669372769668,-0.20258425601559793
756.0,50.18907247653053,50.0,0.4673624232184001,-0.1890724765305265
757.0,50.08724512779446,50.0,0.4802160339986672,-0.08724512779446059
758.0,50.049803463359105,50.0,0.4797448469599852,-0.04980346335910468
759.0,50.00963051570783,50.0,0.4837060955717514,-0.009630515707833354
760.0,49.96529017605706,50.0,0.4890426956156627,0.03470982394293998
761.0,49.92659499427748,50.0,0.49409805601451146,0.0734050057225204
762.0,49.9364786135642,50.0,0.49195118176124075,0.06352138643580219
763.0,50.0501782410139,50.0,0.4743868537878429,-0.05017824101390289
764.0,49.900987061298224,50.0,0.5044307708917155,0.09901293870177597
765.0,49.887433536670564,50.0,0.5012555698666693,0.11256646332943632
766.0,49.9121277989636,50.0,0.4986311983120584,0.08787220103639726
767.0,49.92755703435001,50.0,0.4990003854317492,0.07244296564999075
768.0,49.84137053745052,50.0,0.5158724109869821,0.1586294625494773
769.0,49.86377916581821,50.0,0.5109262085704908,0.13622083418179187
770.0,49.83301792150821,50.0,0.5200004682052108,0.1669820784917917
771.0,49.85333294008569,50.0,0.5183484944013743,0.14666705991430717
772.0,49.91858152670355,50.0,0.5112053268034993,0.08141847329645202
773.0,49.942586437576,50.0,0.5120152907520047,0.05741356242400286
774.0,49.950871793983445,50.0,0.5129552969548409,0.04912820601655454
775.0,49.91393348459244,50.0,0.5206316414920152,0.08606651540755905
776.0,49.88101534436684,50.0,0.526102140168969,0.11898465563316307
777.0,49.955701727500085,50.0,0.5141392411376999,0.04429827249991547
778.0,49.92240507346478,50.0,0.5244199569303623,0.0775949265352196
779.0,50.00310047661843,50.0,0.5105888042231813,-0.0031004766184281607
780.0,50.005634344364886,50.0,0.5141308073315974,-0.005634344364885635
781.0,50.04598317568132,50.0,0.5072855125078284,-0.0459831756813216
782.0,50.08580734648936,50.0,0.5016131815226572,-0.08580734648936073
783.0,50.14526011367763,50.0,0.4917812727112662,-0.14526011367762948
784.0,50.082807035812564,50.0,0.5024657320341882,-0.08280703581256432
785.0,50.13016455941264,50.0,0.48963615841267055,-0.13016455941264127
786.0,50.136357131358665,50.0,0.4883480061735975,-0.13635713135866467
787.0,50.07137398037535,50.0,0.49697762781088917,-0.07137398037534837
788.0,50.10910508482157,50.0,0.4858867028983585,-0.10910508482157155
789.0,50.182378955739914,50.0,0.47313459836812005,-0.1823789557399138
790.0,50.18096110273732,50.0,0.4733917478096797,-0.1809611027373208
791.0,50.21832327985117,50.0,0.4633500629954493,-0.21832327985116962
792.0,50.27061130828009,50.0,0.4519627414212022,-0.2706113082800883
793.0,50.19116396518101,50.0,0.46267096500388927,-0.19116396518101197
794.0,50.1229112028487,50.0,0.46647828814180864,-0.12291120284869805
795.0,50.140772184152716,50.0,0.45757105914653584,-0.1407721841527163
796.0,50.22379633300763,50.0,0.4415345592233476,-0.2237963330076269
797.0,50.20777885101242,50.0,0.4439328119451257,-0.20777885101242077
798.0,50.184458521955754,50.0,0.4429408167647503,-0.1844585219557544
799.0,50.158135298861836,50.0,0.44256057779876795,-0.1581352988618363
800.0,50.02517187463426,50.0,0.4606854927855232,-0.025171874634260405
801.0,49.975717681294235,50.0,0.46194109694926355,0.02428231870576525
802.0,49.97075405770372,50.0,0.4607978496667647,0.02924594229627786
803.0,49.9520150543885,50.0,0.464320217896753,0.04798494561150335
804.0,49.99602273692653,50.0,0.45686166061175665,0.003977263073473125
805.0,49.949159901754975,50.0,0.4671082719792915,0.050840098245025445
806.0,49.89273050853041,50.0,0.47537492903378986,0.10726949146958731
807.0,49.963417267739004,50.0,0.462682100136493,0.036582732260995954
808.0,49.9861328218085,50.0,0.46308644855032766,0.01386717819149652
809.0,49.909750985597476,50.0,0.4774844819735071,0.09024901440252364
810.0,49.85023893743212,50.0,0.48558741863911736,0.14976106256788313
811.0,49.84947230407185,50.0,0.485737365153452,0.1505276959281474
812.0,49.857840523906404,50.0,0.487286990032128,0.14215947609359603
